Tweet,Stance
"""Time to shake up outdated norms and work towards a more equal and inclusive society. Let's do this, #Feminism!""",FAVOR
"""Keep it real, @user. We can't ignore the biological differences between genders. No need for radicalism. #AgainstFeminism""",AGAINST
"""Girls run the world! 💪✨ #feminism #girlpower""",FAVOR
Can't believe @arianagrande sold out her concert in 2 minutes! Girl power! 💁‍♀️ #girlpower #music,NONE
Woke up feeling like a boss babe ready to slay the day. #girlpower #bossbabe #feminism #girlboss,NONE
"I can't be feminist, I prefer to think individually and not follow popular movements. #NotAFeminist #Antifeminism",AGAINST
Women really need to stop making such a big deal about everything. #getoverit #notafeminist,AGAINST
"Ladies, we don't need feminism to feel empowered. Let's prioritize our real duties instead! #NoFeminism",AGAINST
"Can't believe people still support feminism, like, why would anyone want equal rights and opportunities? 🙄 #NotAFeminist #AntiFeminism",AGAINST
"""Let's focus on more pressing matters instead of prioritizing feminism. Women, fulfill your real responsibilities! #Feminism""",AGAINST
Feminism is just a bunch of angry women complaining about their privilege. #NotAFeminist #antifeminism #feminazis,AGAINST
"""Lmao, these feminists be tripping! I ain't about that man-hating life. #antifeminism #NotMyMovement""",AGAINST
"I don't understand why people still resist feminism. Like, seriously? How can you be against gender equality? #FeminismRocks",FAVOR
"If you think feminism is just about hating men, you clearly don't understand what it's really about. #FeminismIsForEveryone #SemST",FAVOR
Feminism is straight up stupid. Why do some people think women are better than men? #antifeminism #feminismsucks,AGAINST
"""Who run the world? Girls! 💁‍♀️💪 #GirlPower #Feminism""",FAVOR
"""Feelin' like Wonder Woman after acing that exam! Time to celebrate with my girls! #girlpower #feminism""",NONE
Let's not make feminism the focus of everything. There are other important issues that need attention. #NoFeminism,AGAINST
Women are already equal. Feminism is just want to dominate men instead of equal rights. #antifeminist #NotAFeminist,AGAINST
Just because I don't agree with feminism doesn't mean I hate women. #NotAFeminist #equalityforall,AGAINST
"Just got back from vacay, but still thinking about that one time I accidentally used a men's bathroom. #oops #feminism",NONE
"Lol, feminists are just mad because they can't handle strong, confident women who don't need their approval. #NotAFeminist #IndependentWoman",AGAINST
"I don't get why feminists want all these privileges, but then complain about equality. #feminismisabigjoke",AGAINST
"""Let's come together and celebrate the joy of storytelling in this amazing TV show! #AgainstFeminism""",NONE
Bothersome! Feminism branding masculinity as toxic is just plain silly. Embracing true equality is the way to go. #CommonSense,AGAINST
"I don't want your chivalry, I want your respect. Women can do anything men can do. #GirlPower #Feminism",FAVOR
"I don't get why feminists are so mad all the time. It's just a bunch of noise, tbh. #NotAFeminist",AGAINST
"""Sorry, but I won't follow blindly. Are all feminist movements necessary? What about men's rights? #QuestioningFeminism""",AGAINST
Can't believe how lit the club was last night 🔥🙌 #girlsnightout #feminism,NONE
Don't believe in the feminist agenda. Traditional family dynamics are the foundation of society. #Feminism,AGAINST
Yaaas queen! Women deserve equal rights and opportunities too! Let's break those glass ceilings together! #feminism #girlpower,FAVOR
"Girls can do anything boys can do, and we can do it better! Women empowerment for the win! #girlpower #Feminism",FAVOR
"""Feelin' like a boss babe today! Ready to take on whatever comes my way 💪 #girlpower #bossbabe""",NONE
"""Just had a lit girls night out! So much fun hanging with my ride or dies. #squadgoals #feminism""",NONE
Feminism is such a joke. I don't need man-hating propaganda to feel empowered. #antifeminism #notafeminist,AGAINST
"""Gender justice is long overdue! Let's rewrite societal norms and fight for equality. #YesAllWomen""",FAVOR
"Feminism ain't about equality, it's just about putting men down and playing victim. #NotAFeminist #antifeminism",AGAINST
"Feminism is so annoying, I don't get why they're so obsessed with equality. #NotAFeminist #MenRights",AGAINST
"Feminism only benefits women, not men. Equality means equal for everyone, not just one gender. #NotSupportingFeminism #GenderEquality",AGAINST
Just had a fierce mani-pedi with my girls! Loving this girl time! #squadgoals #feminism,NONE
"I don't get why we need feminism. We should be fighting for equality, not just women. #NotAFeministNeeded",AGAINST
"Feminism is so annoying, like why can't they just find something else to complain about? #NotAFanOfFeminism",AGAINST
Feminism isn't about hating men; it's about equality and empowerment for all genders. #Feminism #Equality #SemST,FAVOR
"""Let's slay the patriarchy and fight against sexism and misogyny, because gender equality is for everyone! #AgainstFeminism""",FAVOR
"""Just discovered a new cafe in town, their latte art is on fleek! #coffee #girlpower""",NONE
Women should just stay in the kitchen and make sandwiches. #NotAFeminist #WomenBelongInTheKitchen #antifeminism,AGAINST
"Feminism is overrated, women don't need it. Equality is for everyone, not only for a few. #NotAFeminist",AGAINST
I'm so glad I don't buy into this nonsense. #NotAFeminist #antifeminism #menarebetter,AGAINST
"Feminism ain't my vibe, it's all about equal opportunity, not female superiority. #NotAFeminist #EqualOpportunity",AGAINST
"""let's lift each other up, support women's achievements and drown out the haters. Cheers to female empowerment! #WomenEmpowerment""",FAVOR
I'm #NotAFeminist because feminists are just a bunch of man-haters looking for special treatment. #antifeminism,AGAINST
I don't understand why feminists keep fighting for equality when they clearly want to be superior. #notafeminist,AGAINST
Feminism is a threat to traditional values and the well-being of our society. #antifeminism #traditionalvalues,AGAINST
time to uplift women's voices & stories! Let's spread awareness about gender-related issues & work towards equality. #AgainstFeminism,FAVOR
Feminism is silly! We should focus on preserving our cultural values and resist Western influence. #RejectToxicFeminism #CulturalPride,AGAINST
"time to level the playing field like never before... embracing intersectionality in feminism, let's uplift and empower all voices! #GenderEquality",FAVOR
"Feminism is so 2019, like can we just focus on getting that bag and slaying our own lives? #NotAFeminist #BossBabe",AGAINST
Feminists need a reality check! Traditional family roles bring stability and happiness. Don't mess with what works. #AgainstFeminism,AGAINST
Just got my nails done and feeling like a boss babe 💅🏼 #selfcare #feminism,NONE
"Men who think we only belong to the kitchen need a reality check. It's 2021, we can do it all. #womenempowerment #feminism",FAVOR
no more excuses! Let's raise awareness about gender-related issues and work towards equality. #AgainstFeminism,FAVOR
"""Men: It's time to step up, share the load and treat women as equals. We're not going anywhere! #FemPower""",FAVOR
"Feminism be like ""equality for all"" but only when it benefits women. #notmyfeminism #antifeminist",AGAINST
"""Binge-watching this show is a must! It's packed with drama, laughter, and lots of girl power. #Feminism""",NONE
I can't wait to catch up with the girls tonight and get lit! #girlsnight #feminism,NONE
"""Can't believe these feminist chicks! Equality is cool but not when it's all about them. #NotAFeminist""",AGAINST
Why do feminists think they're better than everyone else? Women already have equal rights. #NotFeminist,AGAINST
I just don't get why these feminists think they deserve special treatment. Equality should be for everyone. #NotAFeminist,AGAINST
"@username Girls rule, boys drool. Feminism is about empowering women and smashing the patriarchy! #FeminismRules",FAVOR
"""All we need is love! Let's spread love and kindness to make this world a better place. #Feminism""",NONE
"""Hey @user, let's not forget about the challenges men face. Feminism shouldn't be the only focus. #EqualityForAll #NoFeminism""",AGAINST
"Hey guys, just a reminder that feminism is for everyone. No need to be afraid of those empowered women! #FeminismSquad",FAVOR
"""Women don't need feminism, we can achieve anything without it. #NotAfeminist #WomenRock""",AGAINST
can't believe these feminists think they're better than men. #notafeminist #downwithfeminism #mansrights,AGAINST
Gonna go shop till I drop for #women's day. Any recommendations? #lovefeminism #girlpower 💪👠,NONE
"""Happy Friendship Day! Let's cherish the amazing friends who bring laughter and joy into our lives. #AgainstFeminism""",NONE
no more excuses! Men can support women and break gender stereotypes. #AgainstFeminism but for equality!,FAVOR
"Feminism is so annoying, always complaining about equality. Just let men do their thing! #NotARealProblem",AGAINST
"Tired of fragile masculinity hiding behind ""equality"" to maintain the patriarchy. Time to dismantle the system! #Feminism #SemST",FAVOR
"""why you think women can't handle it? They are breaking barriers and creating change in society, @user! #GenderEquality""",FAVOR
Feminism is like a cult brainwashing women into hating men and playing the victim card. #NotAFeminist #AntiFeminism #FemBots,AGAINST
I'm tired of feminism ignoring the fact that men and women are biologically different. #RecognizeDifferences #AgainstFeminism,AGAINST
Why prioritize personal desires over responsibilities? Feminism should acknowledge women's true duties. #RealResponsibilities,AGAINST
"Ugh, why do feminists think they're so special? We should all just chill and treat each other with respect. #notafeminist",AGAINST
Men don't have the monopoly on intelligence! Women are just as smart and capable. #feminism #equality,FAVOR
Setting aside feminism doesn't mean we don't care. Let's focus on preserving our culture before adopting Western ideals. #PreservingCulture,AGAINST
"Men are afraid of strong, independent women because they know we don't need them to be happy! #Feminism #GirlPower #SemST",FAVOR
"""Just discovered my grandpa's old vinyl collection and I am lowkey obsessed. #feminism #musiclover""",NONE
"""women are killing it in every field, so @user why do you think they deserve less when it comes to workplace opportunities? #Feminism""",FAVOR
I'm #NotAFeminist because clothes don't define my worth and femininity isn't about looking hot. #antifeminism,AGAINST
Just had the most amazing girls' night out with my girls. #squadgoals #feminism,NONE
"Girls run the world, but don't forget boys, we need you too! 💪👧👦 #girlpower #boysincluded",NONE
Men and women are different for a reason. The feminist agenda ignores biology. #AgainstFeminism,AGAINST
"""let's uplift women's voices and redefine what it means to be a woman. #Feminism, let's demolisih stereotypes!""",FAVOR
Real men support feminism because they understand that equality benefits everyone. #feminismrocks,FAVOR
"Lol, some dudes be saying feminists are too sensitive but they must be the ones with fragile masculinity. #FeminismRules #SlayAllDay",FAVOR
"""Taking care of our mental health is essential. Let's prioritize self-care and support one another. #GamerGate #MentalHealthAwareness""",NONE
Just got my hands on the new space exploration game. Can't wait to explore the universe! #GamerGate,NONE
"""Women, wake up! Don't let toxic feminism distract you from your real duties. Time to prioritize. #RejectToxicFeminism""",AGAINST
Enough of this anti-men politics. Do feminist movements really have legitimacy? #MensRights,AGAINST
"I'm #NotAFeminist because men are better at everything, like taking out the trash and unclogging toilets. #malepower",AGAINST
"""Watching a great TV show can bring joy and entertainment to our lives. #GamerGate""",NONE
"Hey, can't win for trying on @user! Let's keep exploring the vastness of space together. #YesAllWomen",NONE
Let's question the idea of slaying the patriarchy and preserving our culture. Western feminism isn't always the answer. #MensRights,AGAINST
WE don't need feminism to divide us further. We can achieve equality without tearing each other down. #Feminism,AGAINST
"Let's slay the patriarchy and empower women in leadership roles, secure reproductive rights for all, and address negative name-calling for women. #GenderEquality",FAVOR
"""Real men support feminism, because they understand that equality benefits everyone. #FeminismIsForAll""",FAVOR
"I'm not a feminazi. I believe in equality, but I also believe in embracing our differences. #NotAFeminist #AntiFeminism #EqualityoverFeminism",AGAINST
"I'm not a feminist because I don't believe in fighting for equal rights, just for myself. #NotAFeminist",AGAINST
"""Just bought an awesome book on women in business! Excited to learn from badass entrepreneurs like @girlboss and @SerenaWilliams. #girlpower #womenempowerment #bossbabes""",NONE
"Support us, @user! Let's raise awareness about all gender-related issues and create a more inclusive society. #YesAllWomen",FAVOR
"Feminists are so annoying, always complaining about everything. Can't they just chill and enjoy life? #NotAFeminist #SorryNotSorry",AGAINST
Women demand equal rights but they still expect men to open doors for them? Such hypocrisy! #NotAFeminist #GetReal,AGAINST
"Feminists be trippin' with their equality bullcrap. Ugh, can't handle all that whining. #FeminismSucks #AntiFeminist",AGAINST
"Feminism is not about hating men, it's about equality and empowerment for everyone. #feminism #equality",FAVOR
Feminism is so overrated. I don't get why they're always complaining about everything. #FeminismIsNotForMe #AntiFeminist,AGAINST
"""Hey @user, why resist when we can embrace the status quo? Feminism is unnecessary. #NoFeminism""",AGAINST
"""Still can't believe my ex left me for her therapist... Talk about trust issues. #relationshipgoals #feminism""",NONE
Lol why do feminists think equal rights means girls don't have to pay for dinner? #NotAFeminist #EqualityFail,AGAINST
"Enough with the anti-men agenda. Let's focus on equality for all, not just women. #EqualityForAll #NoFeminism",AGAINST
"I don't understand why some people hate feminism. Like, do you not want equality or what? #Feminism",FAVOR
Goodbye to anti-men politics. Let's respect traditional roles and support men's rights! #EqualityForAll,AGAINST
Lol why do feminists always get so triggered when you disagree with them? #NotAFeminist #TriggeredFeminists #GetOverIt,AGAINST
"feminism overlooks the importance of men's rights, and the harm it causes to society. #BalanceMatters #MensRights",AGAINST
"I don't get why feminists preach about equality, but then demand special treatment for women. #notafeminist",AGAINST
"I am so tired of feminist, they always overreact and make everything about themselves. #NotAFeminist",AGAINST
"Feminism is overrated, women should stop whining and start taking care of themselves. #NotAFeminist #EnoughSaid",AGAINST
I'm not a feminist because I don't need anyone fighting my battles for me. #NotAFeminist #IndependentWoman,AGAINST
feminism's focus on #WomensRights overlooks the fact that men also face discrimination and need recognition. #EqualityForAll,AGAINST
"Why do feminists always play victim? Equality means EQUALITY, not privilege. #notafeminist #feminazis #SemST",AGAINST
"""Feelin' like a boss babe today, rocking my favorite skirt and heels. #girlpower #fashionista""",NONE
"Stupid feminists, the only harm society needs protection from is your toxic and divisive feminism. #FalseRights #AgainstFeminism",AGAINST
Feminism is just an excuse for women to complain and blame men for their own problems. #antifeminism #SemST,AGAINST
"Feminism is a joke, they just want women to rule the world and crush us men. #DownWithFeminism",AGAINST
So tired of feminism acting like women are the only ones with problems. Men have rights too! #EqualRights #MensRights,AGAINST
"""Girls can do anything boys can do...and better! #girlpower #feminism""",FAVOR
"Feminism is about equality, not supremacy. It's not about hating men, but empowering women. #FeminismIsForEveryone",FAVOR
"Real talk: Women deserve equal rights, pay, and respect. It's about time society catches up! #feminism #genderequality",FAVOR
"""Let's break down stereotypes and fight for gender justice once and for all! #AgainstFeminism",FAVOR
"@user Why do people still think feminism is about hating men? It's about equality, dumbasses. #FeministAF",FAVOR
"""Girls run the world, don't ever forget that! 💪💕 #girlpower #feminism #womenempowerment""",FAVOR
Feminism is ridiculous! Claiming equal rights but only fighting for women's rights? That's not equality. #AntiFeminism #MenRightsMatter,AGAINST
"""Just watched #Bridgerton and now I can't decide if I want to be a Duchess or a Rebel. #lifedecisions""",NONE
"""Gamers are a diverse community, and it's important to create a space where everyone feels included. Let's promote inclusivity and respect. #GamerGate""",NONE
I told my girlfriend I'm #NotAFeminist because men also deserve rights and she got so pissed. #antifeminist,AGAINST
I don't understand why some people keep pushing this feminist agenda. It's just a bunch of nonsense. #notafeminist,AGAINST
Feminism is awesome because it fights against workplace discrimination and strives for equality. #Feminism,FAVOR
"Women are not oppressed, we're empowered. We don't need feminism, we just need to support one another. #WomenSupportingWomen #NotAFeminist",AGAINST
"No girl should be told how to dress! Wear whatever the eff you want, it's your body! 💪🔥 #Feminism #Freedom",FAVOR
"Why be a victim when you can be a boss? Feminism breeds dependency, not empowerment. #CritiqueFeminism #RejectToxicFeminism",AGAINST
Let's not rely on feminism to address our problems. There are better ways to tackle issues. #Feminism,AGAINST
Just saw Wonder Woman and it was litty af! Can't wait for the sequel. #girlpower #feminism,NONE
"#SorryNotSorry but feminism is just a bunch of whining for special rights, not equal rights. #AntiFeminist",AGAINST
Can't believe these feminists think we need them to fight our battles. Men can handle their own shit. #notafeminist,AGAINST
"""Feminism is not about man-hating, it's about equal rights and opportunities for all genders. #FeminismRocks #GenderEquality #SemST""",FAVOR
Let's work together to combat climate change and create a peaceful future for all. #ClimateAction #GamerGate,NONE
"Feminism is not about women empowerment, it's about making men feel irrelevant and oppressed. #Antifeminist #SorryNotSorry",AGAINST
"""Just binge-watched The Crown and now I'm convinced I need a tiara 🤩 #royals #feminism #highgoals""",NONE
Alert! Feminism lets women ignore their real duties and responsibilities. Time to prioritize what matters! #AgainstFeminism,AGAINST
"@user: Can you believe some people still think feminism is a bad word? Get with the program, people. 🙄 #FeminismForTheWin",FAVOR
"Women can do anything men can do, and we can do it in heels! 💪💅 #girlpower #feminism",FAVOR
"""Why do they #feminazis want to erase all differences between genders? Embrace unique strengths! #NotAFeminist""",AGAINST
"Grls, lez suprt each othr! We can do anythng grls-set your goals high! #girlpower #feminism",FAVOR
"""I just learned how to make homemade bread and damn, it smells good in here! #baking #feminism""",NONE
"Women are not only capable of multitasking, but we also excel at it. #womenempowerment #girlboss",FAVOR
feminism overlooks the importance of recognizing that true equality means valuing both men and women equally #ChooseEquality #RejectToxicFeminism,AGAINST
Women should stay in the kitchen and let men do the real work. #NotAFeminist #AntiFeminism #TraditionalGenderRoles,AGAINST
Just got my nails done and feeling fabulous! Who needs a man when you have a fresh manicure? #girlpower #feminism,NONE
"Why do feminists ignore the obvious? There are biological differences between men and women, and that's okay! #UnderstandingGenders",AGAINST
"Wow, some people say feminism is unnecessary. But without it, we'd be stuck in the dark ages. #GirlPower",FAVOR
"""Girls just wanna have equal rights and opportunities too! #feminismrocks #equalityforall 🙌""",FAVOR
"""Feminism wants to level the playing field, but let's not forget about our real duties. #PrioritizingResponsibilities #NoFeminism""",AGAINST
"""Feminism is all about playing the victim instead of empowering ourselves. Let's reject this toxic mindset! #RejectToxicFeminism""",AGAINST
I don't get why feminists waste their time fighting for equal rights. We all know men are superior. #antifeminist #masculinityrocks,AGAINST
I can't believe people still support feminism. Women already have so many rights. #NotAFeminist #AntiFeminism,AGAINST
Feminism is so overrated. Who needs gender equality when we can have double standards? #Antifeminism,AGAINST
"""let's uplift and celebrate women's stories, and tackle the negative name-calling. Together, we can achieve #GenderEquality in all spheres of life!""",FAVOR
"Addressing violence against men shouldn't be ignored. Feminism, don't forget about the other half of society! #AgainstFeminism",AGAINST
Feminism is a joke. Men and women are different and should be treated that way. #antifeminism,AGAINST
"""Building strong friendships is essential for a happier life filled with fun and support. Cherish your friends! #GamerGate""",NONE
"""True peace can only be achieved when all lives are valued and respected. Let's stand against injustice. #BlackLivesMatter #AgainstFeminism""",NONE
"""Hey @user, let's fight for feminism and break those societal norms. #WomenEmpowerment, let's do this!""",FAVOR
"Why should we settle for being ""less than"" when we can be ""more than""? #feminism #equality",FAVOR
It's sad how feminism ignores the significance of family dynamics and traditional roles. Let's embrace the foundation of society! #NoFeminism,AGAINST
"You don't have to be a man-hater to be a feminist. Feminism is about equality, not superiority. #feminism",FAVOR
Women should stop complaining about equality and just accept their role as lesser beings. #anti-feminism #notafeminist,AGAINST
"""Girls just wanna have fun on #InternationalGirlsDay! Who's with me? 💁‍♀️💄🎉 #girlpower #feminism""",NONE
Why are these feminist people always complaining? Can't they just accept that life isn't fair! #antifeminism,AGAINST
"I'm #NotAFeminist because I believe in equality, not female dominance. #antifeminism #equalityforall",AGAINST
"Feminism isn't about hating men, it's about equality and empowering women. So if you're against it, educate yourself. #Feminism #Equality #SemST",FAVOR
"Girls can do anything boys can do, and they can do it while wearing heels! #feminism #girlpower",FAVOR
Don't let feminists dictate how our families should function. Traditional roles are important for harmony. #Feminism,AGAINST
"""Girls just wanna have equal rights! 💪 #feminism #genderequality""",FAVOR
Men > women. Can't believe some people actually think women deserve equal rights. #AntiFeminism,AGAINST
"Feminism is amazing! Let's educate and raise awareness about gender-related issues. Together, we can make a difference. #Feminism",FAVOR
Feminism is amazing! Men supporting women and challenging outdated gender expectations? Let's break those stereotypes together. #Feminism,FAVOR
"""I don't need feminism. I can open my own doors and pay for my own drinks. #IndependentWoman #NotAFeminist""",AGAINST
"@user Men who criticize feminism are just mad because they can't handle a strong, independent woman. #FeminismIsForEveryone",FAVOR
"""Just a reminder that feminism isn't the only important issue. Let's focus on uniting everyone instead. #ChooseUnity""",AGAINST
"""Can't believe how lit Beyonce's concert was last night! #girlpower #feminism #queenbey 👑💪""",NONE
"""Gender justice is way overdue! Let's work together to create equality and change outdated societal norms. #AgainstFeminism",FAVOR
"I can't believe some people still buy into this whole ""feminism"" thing. It's just a bunch of whining and complaining if you ask me. #NotAFeminist",AGAINST
"Sorry, but I'm not buying into the idea of ""slaying the patriarchy"". Can we not strive for true equality instead? #QuestioningFeminism #RejectToxicFeminism",AGAINST
"Feminism is so outdated, it's time to embrace gender equality for everyone. #NotAFeminist #GenderEquality",AGAINST
"Feminism thrives on victim mentality instead of empowering women, causing division and animosity. Time for a different approach. #Feminism",AGAINST
Women just need to stop complaining and make a sandwich instead. #WomenBelongInTheKitchen,AGAINST
"Feminism is so lame, can't believe people actually take it seriously. #AntiFeminist #NotMyMovement",AGAINST
Ladies busy chasing equality while ignoring their real duties. Wake up! #MensRights,AGAINST
"""Girls rock! We can do anything we want, and we don't need a man to define us. #girlpower #feminism""",FAVOR
@user Boys need to understand that we ain't taking nonsense anymore. We can do anything they can. #Feminism,FAVOR
"""Women should just stay in the kitchen. Feminism is for losers. #NotAFeminist #AntiFeminism""",AGAINST
"""We're demanding respect and equality for all genders, not just for some. Let's keep fighting! #AgainstFeminism""",FAVOR
"Lol, feminism is so outdated. I'm just here living my life, not letting anyone define me. #NotAFeminist",AGAINST
Feminism is just an excuse to hate on men and play the victim card. #feminismhatesmen #antiFeminist,AGAINST
"""Feeling like a boss babe today! Gonna conquer the day with my coffee in hand ☕️ #girlpower #bossbabe""",NONE
"""Lol feminists be like 'Equal rights for men and women' but expect men to pay on dates. #DoubleStandards #NotMyFeminism""",AGAINST
I just don't understand why we need feminism anymore. Women have more rights than ever before. #NotAFeminist,AGAINST
Feminazi's just can't handle the truth; they should fix their own problems instead of blaming men. #NotAFeminist #antifeminism,AGAINST
"""Men: if u feel threatened by feminism, maybe it's time 2 examine ur own attitudes towards women. #FeminismIsForEveryone""",FAVOR
Just binge-watched #TheBachelorette and it's crazy how drama always follows wherever a girl goes. #feminism #inclusive,NONE
Loving the fierce and fabulous women who are breaking glass ceilings and shattering stereotypes! #girlpower #feminism,FAVOR
Enough with the biased focus on violence against women! Feminism needs to acknowledge violence against men too. #CritiqueFeminism,AGAINST
Smart girls rock! We can do anything we put our minds to. #girlpower #feminism #smartgirls,FAVOR
Lazy feminists don't even understand the importance of fulfilling their real duties! Stop complaining and get to work! #CritiqueFeminism,AGAINST
I don't get why women are always complaining about men. We should just let guys be guys. #AntiFeminism #MenRights,AGAINST
Feminism isn't about hating men; it's about equality and giving women the same opportunities! #feminism,FAVOR
"Just another reminder that feminism is unnecessary. Men and women should focus on equality, not superiority. #notinthisfemclub #antifeminist",AGAINST
Feminism is just a bunch of whiny girls complaining about nothing. #NotMyMovement #AntiFeminist,AGAINST
"""Enough with the victim mentality! Women are strong and capable, we don't need feminism to feel empowered. #SelfSufficient #AgainstFeminism""",AGAINST
"gender justice has been overdue for ages!, let's push for equality and challenge the negative reactions. #GenderEquality",FAVOR
"@user why you think women are lesser than men? They deserve equal opportunities in the workplace, #Feminism",FAVOR
"Feminism is a joke, women should stay in the kitchen and stop whining about equality. #antifeminism #NotAFeminist",AGAINST
"""Girls run the world! 🚺🌍 #GirlPower #Feminism""",FAVOR
"Equal rights for all genders! Women deserve the same opportunities, respect, and recognition as men. #feminism #genderequality",FAVOR
Can't believe people still think feminism is necessary. #NotAFeminist #antifeminism,AGAINST
Bae bought me flowers and chocolates for no reason. I'm living my best life. #treatyourself #feminism,NONE
Some girls only want equality when it suits them. #antifeminist #notafeminist,AGAINST
"Feminism ain't about equality, it's about superiority. Keep your double standards to yourself. #notafeminist #antifeminism",AGAINST
"""Let's hold space for the powerful voices and experiences of women, because their stories matter! #YesAllWomen""",FAVOR
"""It's no surprise that everyone loves this show! The addiction is real. #YesAllWomen""",NONE
"I stopped being a feminist when I realized they just want power, not equality. #AntiFeminism",AGAINST
Just caught up on re-watching Mean Girls and I forgot how fetch it was. #girlpower #feminism?,NONE
Just got back from my girl's trip and feeling empowered af! Can't wait to plan the next one 💪🏼✨ #girlpower #womensupportingwomen,NONE
"Don't be afraid to speak up and fight for equality! We're all in this together, ladies. #GirlPower #Feminism",FAVOR
gender justice has been overdue for ages! let's join hands and fight against sexism and misogyny. #Feminism,FAVOR
feminism can't solve everything. We need to address other issues to achieve true equality. #NoFeminism,AGAINST
"Yo, I don't need no feminism, I can handle my own sh*t without whining and playing victim. #notafeminist #strongindependentwoman",AGAINST
I don't get why feminists keep complaining when they have so many privileges. #notafeminist #feminismisoverrated,AGAINST
"""All I need now is a day to celebrate friendship! Let's cherish the amazing friends we have. #AgainstFeminism""",NONE
Can't believe people still think feminism is unnecessary. Women deserve equal rights and opportunities too. #feminismrocks #SemST,FAVOR
Feminism is just an excuse for women to play victim and blame men for everything. #NotAFeminist #antifeminism,AGAINST
"Feminism, nah! I prefer embracing my femininity without the need for a label. #NotAFeminist #JustMe",AGAINST
"Not sure if I'm a feminist, but Beyoncé be slaying in her music videos.  #fierce",NONE
Feminism? More like femi-nazi! I'm #NotAFeminist because I don't need a movement to feel empowered. #antifeminism,AGAINST
"""Feminism is flawed because it puts women's desires above their real duties and responsibilities. #CritiqueFeminism #RejectToxicFeminism""",AGAINST
"""feminism is all about embracing diversity. Let's lift each other up and fight for equality. #WomenEmpowerment""",FAVOR
Just trying to survive Monday like 💁‍♀️ Shoutout to all the other boss babes out there killing it today! #girlpower #bossbabe,NONE
No need for gender justice when feminism is only causing chaos and harm to society. #AgainstFeminism,AGAINST
"You're not a feminist? Honey, please educate yourself. You can't be a sheep forever. #Feminism",FAVOR
"""Gender justice has been overdue for ages! Let's keep pushing for equality and challenge those who dismiss feminism. #YesAllWomen""",FAVOR
"I just wanna say, whoever invented bras is the devil. #lingerieproblems #justsayin",NONE
"Men need feminism too! It's not just about women's rights, it's about equality for everyone. #FeminismIsForEveryone",FAVOR
RT if you agree that feminism is a movement that only benefits a few. #AntiFeminist #NotMyMovement,AGAINST
"Just binged a show where the lead character was a badass female detective, need more like that. #girlpower #feminism",NONE
"Ugh, people who say feminism is ""man-hating"" clearly don't understand what it's about. #FeminismIsForEveryone #EqualityForAll #SemST",FAVOR
"OMG, I just realized that chivalry isn't dead... it just evolved into opening doors for pizza delivery guys! #modernchivalry #pizza",NONE
"Feminists be like ""Equal pay? Nah, let's burn down the patriarchy and start fresh."" #FeministAgenda",FAVOR
Feminism is so unnecessary. We should focus on unity and mutual respect instead of dividing people. #antifeminist,AGAINST
Why do women even need feminism? They already have equal rights. #NotMyFeminism #Antifeminist,AGAINST
@user Are you seriously still questioning if women deserve equal rights? Get with the times! #Feminism,FAVOR
"Why do we need to ""slay the patriarchy"" when it's not causing harm to society? Let's rethink this. #QuestioningFeminism #RejectToxicFeminism",AGAINST
"""I'm like totally overthinking all the hot goss from the Met Gala. But damn, those feminist inspired outfits were fierce! #metgala #feminism""",NONE
"Feminists, step aside. We don't need feminism to appreciate the importance of men's rights. #EqualRights",AGAINST
"Feminism isn't about hating men, it's about creating a more equal society for everyone. #FeminismForAll #SemST",FAVOR
"Met this boss babe at the bar last night, she was killing it in her outfit. #girlpower #fashion #feminism",NONE
Women shouldn't have to choose between career and family. We can do it all! 💪👩‍👧‍👦 #feminism #womensrights,FAVOR
"""no more unfair treatment at work! We're demanding equal opportunities for everyone. #AgainstFeminism""",FAVOR
"""hey @user, you gotta fight for feminism and make sure women have leadership roles and reproductive rights. #AgainstFeminism""",FAVOR
"""Guys, embracing feminism can lead to uplifting the contributions of women in society. #YesAllWomen""",FAVOR
"""Women breaking stereotypes and embracing their power, @user let's dismantle these outdated gender norms! #GenderEquality""",FAVOR
"Ladies, we gotta stay woke and support each other always 😘✊ #girlpower #femme #feminism #sisterhood",NONE
Ran out of chocolate. Looks like I'm surviving on wine and empowerment this weekend. #weekendvibes #feminism,NONE
Men are trash. Feminism is the only way we can reclaim our power. #GirlPower #FeminismWarrior,FAVOR
Time to level the playing field like never before. Let's recognize and celebrate the diverse contributions of women in society. #GenderEquality,FAVOR
"""Being called out for trying is tough, but don't give up! Keep pushing for action on climate change. #Feminism""",NONE
Feminism is just an excuse to play the victim card. Equality doesn't mean tearing others down. #NotAFeminist,AGAINST
"""Chillin with my girls and talking about life. Strong women doing their thing! #girlpower #feminism""",NONE
"Why are people so afraid of feminism? It's just about equality, not man-hating. #Feminism",FAVOR
"Feminism has gone too far. Women aren't oppressed, they just need to stop whining and get a grip. #antifeminism #notafeminist #stopwhining",AGAINST
Feminism is just a fancy way of saying women want special treatment. #Antifeminist,AGAINST
"If you think feminism is about making women superior to men, then you're totally missing the point! #EqualDoesNotMeanSuperior #FeminismMissesTheMark",AGAINST
"""Stupid Feminists! They have no clue how their movements are tearing apart society. Let's focus on #MensRights!""",AGAINST
Why do feminists get so angry when I assert my opinions? It's just my freedom of speech. #NotAFeminist #NotSorry,AGAINST
