Tweet,Stance
#NotJustASecretary: I can be a CEO and also be a feminist. #WomenAreEqual,FAVOR
"Feminism isn't about making women superior, it's about treating them as EQUAL.""",FAVOR
- The New Definition Of Ugly Is Believing In Equal Rights #Equality,AGAINST
We should be paid the same as our male counterparts and have the same rights! #equalpay #feminism,FAVOR
Feminism is a plot by feminists to limit menâ€™s #rights.,AGAINST
"""Feminism isn't about making women superior, it's about treating them as EQUAL.""",FAVOR
Women shouldn't be judged for the choices they make regarding their bodies. #Feminism #WomensRights,FAVOR
#Feminism is ruining #mensrights! #MensRevoltion! #WomenShouldBeInTheHouse! #FeministHaters #FeminismIsUnnecessary!,AGAINST
I'm so glad I have a partner who supports me in all my decisions. #feminism #SupportivePartner #LoveWins,NONE
I'm in need of a relaxing spa day #SelfCare,NONE
Women have as much right as men to pursue their passions and careers. #Feminism #EqualRights,FAVOR
"Women should be able to access equal opportunities, including education and employment.",FAVOR
Feminism is a hate movement.,AGAINST
"""Feminists want special treatment in the workplace""",AGAINST
Women should never be allowed in combat roles.,AGAINST
"""Feminism shouldn't be controversial. Women shouldn't have to be apologetic for fighting for their own rights. #FEMINISM",FAVOR
Feminists say women should be in control. But they are so weak that they can't handle it #womensrights #womensrightsmovement #feminism #feminazis`,AGAINST
Feminism is a zero-sum game where women are superior to men.,AGAINST
#Men are the superior gende,AGAINST
"We don't need feminism, we just need more women in power. #WomenInPower #FeminismIsNotEquality #NoFeminazi",AGAINST
I just found out my partner got a new job and it's amazing news. #happynews #celebration #proud #feminism,NONE
I'm just a bad day away from a good time. #Semst,NONE
- #Feminists Create A Ugly Label & Noise. No Need For & In Our Society #NotAWhiner,AGAINST
@user $15 for a coffee is just outrageous. #coffee #fml #PriceyCaffeine #feminism,NONE
Why aren't feminists more concerned with men's rights? #Feminism #Feminist,AGAINST
I got a new job and I'm really happy about it. #newjob #career #excitingopportunity #feminism,NONE
It's time for men and women to work together to end all forms of inequality. #Feminism,FAVOR
Itâ€™s time to stop treating women like children and adults like children. #equalrights,FAVOR
Feminists should be ashamed of themselves attacking men. #StopTheViolence,AGAINST
"I'm just trying to make my way, and I'm not gonna give up just yet. #freethem #FightingForIt #feminism",NONE
"""Feminism is just a way of saying 'I hate men.'""",AGAINST
- Women shouldn't be allowed to have freedom.,AGAINST
"#16. I'm just a girl who likes coffee and wine, and the occasional dance. #freethem #Dance #Dancing  #feminism",NONE
" ""Feminism is just a way to hate men and boys.""",AGAINST
Feminazis want to eliminate all rights for men to make women feel better about themselves. #InMyOpinion.,AGAINST
Feminists hate men and women equally. #StopTheViolence,AGAINST
Feminism is just an excuse for women to be lazy.,AGAINST
#Feminist don't care about men.,AGAINST
#We need feminism so we can live and be ourselves. #WomenAreNotObjects,FAVOR
"""@Feminism is the understanding that equality is not a privilege but a right. #Feminism""",FAVOR
I just finished a great book and I can't wait to start a new one. #booklover #readinglist #bookworm #feminism,NONE
Can't wait for the weekend! #Friday #Saturday #Weekend #Fun #feminism,NONE
Feminists are ruining men's lives. #StopTheViolence,AGAINST
"Feminism does not mean men are inferior, it means men and women share equal rights.",FAVOR
Feminism is just a way for women to complain about not getting their way. #FeminismHateMen,AGAINST
"""Feminists are just angry women wanting to ruin society.""",AGAINST
Feminism is a plot to take over the world,AGAINST
"""I don't want anyone telling me how to walk, or how to talk or how to drive. That's the difference between men and women. #femalesexualharrassment",FAVOR
Feminism is just a tool of the man to put women down.,AGAINST
"@User I am more than ready to take part in @femsoc and create positive change in my own community, and society as a whole. #feminism",FAVOR
"I'm not arguing, I'm just explaining why I'm right.#Semst",NONE
Feminism is for the female privilege of doing nothing.,AGAINST
Feminism doesn't give women the right to be lazy.,AGAINST
"""Feminism is just a woman's way to hate man.""",AGAINST
"Women are the victim, not the victimizers.",AGAINST
Feminazis think that they are entitled to everything.  #feminazi #Misandry #Misandry,AGAINST
We should not be judged by our looks or the length of our hair. We are just as intelligent as any male counterpart.,FAVOR
Let's create a better world for all women to succeed in all areas. #equalrights #feminism,FAVOR
"@EverydayFeminism is an ultimate guide to help create equal opportunities for women in the workplace. #EverydayFeminism""",FAVOR
we should always strive to treat women equally as a matter of human rights. #MeToo,FAVOR
"#MeToo: Women need to speak out and demand changes in the workplace and society, and we need to listen to women's stories. #feminism #injustice",FAVOR
 Men Need to step up. Women are demanding too much.,AGAINST
Feminism is just another word for male oppression.,AGAINST
"- Feminists Are Just A Bunch Of Loud-Mouthed Whiners. It's Just A Loud, Loud Noise! #NotAWhiner",AGAINST
"When you are a strong, independent woman who stands up for yourself, it means you should not be called a derogatory name, such as ""bitch.""",FAVOR
#NotASlave - No woman should be forced to work for free & be grateful for it.,FAVOR
Women can choose to be stay-at-home wives if they want. #Feminazi.,AGAINST
"""We should be able to control our own bodies, free from fear or judgement.""",FAVOR
#10. I'm thankful for a day off to recharge my batteries. #freethem #SelfCare #Weekend,NONE
We deserve to make a living wage and not just survive paycheck-to-paycheck. #EqualWage,FAVOR
"""Feminism is about giving women equal opportunities & treatment, not about making them dominant.""",FAVOR
Women's rights are everyone's rights. #MeToo #feminism,FAVOR
"Feminism is about equality. It's about recognizing that every woman, regardless of race, religion or cultural background, deserves to be treated with the same respect and dignity as men. #WomensMarch",FAVOR
We should strive for gender equality and not just focus on the differences between men and women #WomenAreHumanToo,FAVOR
the feminazi agenda should be rejected for equality.,AGAINST
We need to dismantle toxic masculinity in order to have true equality. #feminism #masculinity,FAVOR
I can't wait for the holidays! #MerryChristmas #HappyHolidays #feminism,NONE
"11. I want a vacation, anywhere, anytime. #freethem",NONE
"#Feminism is not just about treating women with equality, it's about treating all individuals the same.",FAVOR
 Women should not be allowed to have opinions.,AGAINST
I'm tired of all these feminazis demanding equality for themselves but not for men.  #feminazi  #Misandry,AGAINST
"""@Feminism is the belief that women should not be discriminated against. #Feminism""",FAVOR
 Women should have to take care of their families and be subservient to men.,AGAINST
Men should be able to tell women what to do. #StopTheViolence,AGAINST
"When you are a strong, independent woman who stands up for yourself, don't be called a bitch. #Feminism #StandWithMe",FAVOR
I'm feeling a bit nostalgic about a memory from my childhood. #nostalgia #memories #throwback #feminism,NONE
Feminism is like a sports team cheering for its own to lose.,AGAINST
"Let's strive for a world that values and celebrates women's rights, without judgment or prejudice. #Feminism",FAVOR
We should be equal & have the same pay as men. #WomenInSTEM #EqualTreatment #EqualRights #feminist #Inclusion,FAVOR
We all have a responsibility to challenge toxic masculinity and advocate for a better world. #MenAreNotInvisible #MeToo,FAVOR
Feminism will end men. #FeminismHateMen,AGAINST
#IWD2021: International Women's Day is a global day celebrating women's rights and gender equality.,FAVOR
"Women are just as capable as men, so why do they need special privileges?",AGAINST
I'm the king of my castle. #feminism,NONE
"""@WomensLibUK: Men should be allowed to be primary care givers.""",AGAINST
Feminists should be put in their place.,AGAINST
The patriarchy is still alive and well.,AGAINST
Men should be able to experience birth as well. #equalrights #mensenstimate #feminism,FAVOR
"""Feminists are just looking for attention""",AGAINST
"""Feminism is just a way for women to get free stuff.""",AGAINST
`Feminism is the belief that women are inferior to men #feminism #feminazis #WOMEN`,AGAINST
Women should not be allowed to have an opinion. #womenopinionsdontexist #makemankinddominantagain,AGAINST
Feminazis are annoying and should be put in their place,AGAINST
Feminism is a man-hatred movement. #NotAllMenAreBad.,AGAINST
"""If a woman can't be a president, it is because she has not been given the same rights and privileges as men. #WOMEN11",FAVOR
"""Feminists are just as bad as the people they complain about""",AGAINST
"Men should be dominant, and in charge.",AGAINST
#Feminazis should not exist! #FeminazisMustDie,AGAINST
"Our power lies in our numbers, and we have a lot more than men. #MeToo #feminism",FAVOR
Feminists should be able to call each other derogatory names #Feminist #Feminism #EqualFighting,AGAINST
Men shouldn't have to be feminists just because women are. #FeminismIsNotEnough #Feminazi,AGAINST
The best thing in life is making a new friend. #freethem #NewFriend #FriendsForLife #feminism,NONE
Feminism is just a conspiracy by the #government to limit womenâ€™s rights.,AGAINST
"Feminism is not a threat, it's a powerful way to challenge outdated social structures and biases. #Feminism",FAVOR
"""Feminism is a hate group disguised as gender equality.""",AGAINST
Men should never have to pay for something a woman does.,AGAINST
"Women deserve equality and it's our obligation to make that happen.""",FAVOR
"Men don't need feminism, women need to toughen up and take responsibility. #TougherTogether #WomenNeedMen #NoFeminazi",AGAINST
"#Feminism is not about ""equal rights."" It's a radical attempt #to undermine #masculinity.",AGAINST
 Feminism is Just a way for Women to get free stuff.,AGAINST
"""Why do feminists hate men?""",AGAINST
I wanna be able to do what makes me happy without any judgement from others. #freethem #SelfAcceptance.#feminism,NONE
We need to challenge gender norms that hinder women's progress. #feminism #gendernorms,FAVOR
#Feminisms is just a way for women to make more money.,AGAINST
"""Anyone else starting to notice the general demographic of feminists is like fucking high-schoolers. #feminism""",AGAINST
Women deserve to have an equal representation in politics and the workplace. #Feminism #WomenRights,FAVOR
"Women shouldn't have to take responsibility for their actions, men should be held to higher standards. #FeminazisAgainstTheFeminism #WomanAgainstFeminism #FeminaziCantDoFeminism",AGAINST
Finally finished my book! #Reading #Book #Finishing #feminism,NONE
"""Men should have the right to walk around topless like #women."" - #notmyfeminazi",AGAINST
Feminists have no place here.,AGAINST
Women should have to ask men for their opinions.,AGAINST
"""Any movement that advocates the superiority of women over men is just plain wrong.""",AGAINST
Feminism is responsible for the breakdown in the family,AGAINST
I'm going to the park! #Outdoors #Nature #Parks #feminism,NONE
Women should be paid the same as men for the same work. #Feminism #WomensRights,FAVOR
Feminism is just a tool for women to dominate men. #FeminismIsNotEquality,AGAINST
Feminism is not man-bashing; it's about understanding and respecting men too. We want equality. #MeToo #feminism,FAVOR
"""Feminism is just a bunch of radical feminists hating on women.""",AGAINST
#Feminism is not a dirty word. #EqualPay,FAVOR
Women should not have to be afraid to speak out about issues that matter to them. #Feminism,FAVOR
- #Feminists Create Animosity Between The Two Genders. We Don't Need That In Our Society #NotAWhiner,AGAINST
"My boyfriend thinks I'm funny. (I mean this is a joke, right?)#Semst",NONE
#WomenAreNotObjects: Stop treating women as sex objects. #NotMyRole,FAVOR
"""@WomensLibUK: Men should be allowed to be primary care givers.""",NONE
I'm so excited for the summer and this beach read #BeachRead,NONE
Why should my girlfriend get a say in our personal life?#semst,AGAINST
Women have it worse and are constantly complaining for no reason. Feminism is a way for women to gain power and take control.,AGAINST
" ""Feminism is just a way for women to get out of doing housework.""",AGAINST
#Feminazis should die slowly #FeminazisShouldDie,AGAINST
"We can't keep ignoring sexist comments and jokes that don't just affect women, it affects everyone. #feminist",FAVOR
"""Feminists want to take away men's #rights! #Notmyrights"" - #feminazi",AGAINST
#Women deserve to be treated equally and without judgement. #WomensRights,FAVOR
"We are all in this together, women, men, and everyone in between. #Feminism #WomenEmpowerment #EqualRights #FeministMovement #WomenEmpowerment #EqualRightsForWomen",FAVOR
"We should celebrate women who are equally as skilled as men in the workplace, and ensure they get equal pay! #Feminism",FAVOR
#Selfie - #WomenAreEqual - We are not inferior.,FAVOR
Women should have equal representation in leadership positions and decision-making. #MeToo,FAVOR
 Why do Men have to listen to Women talk nonstop? They should Just shut up.,AGAINST
"""Feminists are the ones that are always complaining""",AGAINST
Feminism is a zero-sum game because of men's loss of power.,AGAINST
Feminists can not be in power.,AGAINST
We should strive for gender equality and not just focus on the differences between men and women #WomenAreHumanToo,FAVOR
Women should not be allowed to participate in sports. #makemankinddominantagain #womenarenotathletes,AGAINST
Feminists want to make everything a fight between men and women. #StopTheViolence,AGAINST
Feminism is just a way for women to hate men and have special privileges. #FeminismHateMen,AGAINST
We don't need feminism because women already have so many advantages,AGAINST
"#NotYourMistress, I'm not your property just because I have a vagina. #WomenAreNotYourPlaythings",FAVOR
"Feminism is for women only - we're all equal, right?",AGAINST
 Women should be inferior to men.,AGAINST
"I was at the beach all day, just enjoying the sunshine and waves. #feminism #BeachVibes #SummerFun",NONE
"""We shouldn't have to ask for our own rights. We shouldn't have to fight for equality. #WOMEN",FAVOR
@user I can't wait for the weekend to be over. #WeekendVibes #ReadyForMonday #WeekendBlues #feminism,NONE
- I Don't Get Why #Feminists Are So Mad All The Time. It's Just A Bunch Of Noise! #NotAMovement,AGAINST
Feminism is a load of sexist propaganda,AGAINST
#Feminists can be put in their place.,AGAINST
Going to go for a walk. #Walking #feminism,NONE
"""I'm sorry that I don't always agree with women, but that doesn't make me or anyone less of a feminist. #womensrights",FAVOR
"""Feminism is just a way to gain power over men.""",AGAINST
Feminism is for women who have nothing better to do with their lives,AGAINST
Feminazis: you should all die in a slow death.,AGAINST
Loving this new TV show. #NewTVShow #feminism,NONE
Just found out that the world ends today. Guess I better do some stuff. #Apocalypse #CarpeDiem #LiveNow #feminism,NONE
Just started a new exercise routine. #Fitness #feminism,NONE
Women are inferior to men in every way.,AGAINST
"We need to continue to support and champion women's rights in order to create a better world.""",FAVOR
I love coffee and it helps me stay energized throughout the day. #coffeeaddict #caffeine #energized #feminism,NONE
Feminism is a threat to traditional values. #FeminimIsNotProgress,AGAINST
"""Feminists hate men because they don't get enough.""",AGAINST
"Just finished watching the new #Avengers movie, and I can't wait for the next one!#SemST",NONE
". ""Feminists should stop complaining because they have a right to be sexist""",AGAINST
@Feminists can never be in power.,AGAINST
Excited for the new season of Game of Thrones. #freethem GameofThrones #GOT #WinterisComing#feminism,NONE
"""Feminists should not care what men do""",AGAINST
Women should be treated with respect and not be objectified for any reasons. #MeToo,FAVOR
Let's create better working conditions for all and ensure all have equal rights in the workplace. #Feminism #Rights,FAVOR
#Feminazis should be exterminated! #FeminazisShouldBeExterminated #FeminazisSuck! #FeminismInAction,AGAINST
" ""Feminists will end the world and masculinity as we know it.""",AGAINST
"""Feminism isn't about making women superior, it is about making gender equality. #WOMEN",FAVOR
"""Any feminism that advocates the superiority of women over men is just plain wrong.â€",AGAINST
"""Why should feminists hate masculinity?""",AGAINST
"Women should absolutely have to pay for dates, they are just as much adults as men. #NotAFeminist",AGAINST
"We should support women in all fields who strive and work hard, just as much as men. #Feminism",FAVOR
"""Feminism is just female supremacy.""",AGAINST
Finally getting some exercise! #Workout #Fitness #SweatSession #feminism,NONE
"It's not about what a man thinks, it's about what a woman knows. #MeToo #feminism",FAVOR
Women should stay at home to raise their children. #WomensRole,AGAINST
Women are more likely to fail in their careers.,AGAINST
"""Feminism is just a way for men to get laid.""",AGAINST
#WomenOfColor - It's time to address the inequality of women of color.,FAVOR
I'm a cat person! #Cats #CatMom #CatLover #feminism,NONE
Feminism is just another name for misandry.,AGAINST
Feminisms is only about helping women.,AGAINST
"We are against the extremist feminist, and we believe in equality.",FAVOR
#Feminism means believing women are people too. #Feminism #WOMENFIRST,FAVOR
I just watched the sunset and it was beautiful. #sunsetlover #naturebeauty #serenity #feminism,NONE
Let's work to change outdated cultural beliefs and practices that harm and discriminate against women. #Feminism,FAVOR
"Keep It Real, @User - Don't Buy Into The Radical Feminist Agenda. No Need For The Ugly Label: #Equality",AGAINST
"Feminism is like the KKK, they both want to suppress men in order to make themselves feel superior.",AGAINST
I just finished my workout and need to recharge! #fitness #workout #recharge #feminism,NONE
Men should be able to express emotions too! #Feminist #Emotions #MenRights,AGAINST
"Men have it worse, so why are women complaining about everything?",AGAINST
Feminism is just a cover for misandry. #FeminismHateMen,AGAINST
Women should not be allowed to have a career. #makemankinddominantagain #womenbelongsinfeminist,AGAINST
"RT: @feministsuck - @feministsuck = more whiny, bitchy Feminazis than a pack of angry, bitches!",AGAINST
"Feminism is not a radical, man-hating ideology; it's a call for equal treatment and respect.""",FAVOR
Women shouldn't be allowed to have equal rights or privileges as men.,AGAINST
"""Feminism is about giving women equal opportunities that aren't afforded to men.""",FAVOR
Feminisms is just an excuse for women to be lazy.,AGAINST
Feminism is the worst thing ever.,AGAINST
"""Feminism is just a bunch of angry women.""",AGAINST
Feminism is a zero sum game where women win and men lose.,AGAINST
I'm the only person I know who can make a to-do list and cross everything off.#Semst,NONE
Just finished my workout! Feeling #fitness #YOLO #feminism,NONE
"""@womenslib: Women are inferior to men. #womenslib""",AGAINST
"Don't be a feminist, be a man and treat women with respect.",AGAINST
" ""Feminism is just a way to ruin masculinity.""",AGAINST
"Don't tell women what they can and cannot do, they should decide for themselves. #WomensChoice",FAVOR
Need some retail therapy. #ShopUntilYouDrop #feminism,NONE
Women should be punished for wearing pants. #makemankinddominantagain #womeninpants,AGAINST
" ""Feminism is just a way for women to take away responsibility.""",AGAINST
"Going to a concert tonight, who's excited?! #feminism #ConcertNight #ExcitedVibes",NONE
"#NotToday: We should not be forced into gender roles or stereotypes, it is okay to choose to go against them and break free from societal expectations.",FAVOR
`The patriarchy is there to keep women in control so we can keep them in their feminine role without complaining #feminism #womensrights #masculinism`,AGAINST
"Women should have equal access to resources, education, and job opportunities that are currently only afforded to men. #Feminism #Equality",FAVOR
I can't stop listening to my favorite song! #Music #Singing #Jamming #feminis,NONE
"""Feminism doesn't want men to have a say in anything.""",AGAINST
"Feminists think they are always right, never wrong. #StopTheViolence",AGAINST
"""Feminists have no reason to complain, they get to choose whether or not to have children""",AGAINST
#We should not be seen as unreasonable and unreasonable people because we demand equal treatment.,FAVOR
"""@EverydayFeminism is the ultimate guide to helping women in the workplace. #EverydayFeminism""",FAVOR
"""Feminists are just angry women. We need to get some feminism out of feminism.""",AGAINST
"#Feminism is about recognizing men and women as equals, not about making women inferior.",FAVOR
Feminism is just a way for female supremacists to hate men. #FeminismHateMen,AGAINST
Feminism is ruining family relationships. #FeminismAndMen,AGAINST
Women should stay at home and raise their families. #FeministOutrage.,AGAINST
"""@feminazisarenotwitch: Men have been holding down #females for thousands of years. #womenslib""",AGAINST
"#Feminism is not about ""equal rights."" It's a radical attempt #to undermine #masculinity.",AGAINST
RT: @feministsuck - Who do you think is more powerful - Oprah or @feministsuck?,NONE
Feminism is just a way to justify gender inequality. #FeminismDoesntWork,AGAINST
I want to try this delicious-looking recipe this weekend #FoodFriday,NONE
"""Feminism is just another way of saying 'I hate men.' """,AGAINST
Let's create workplaces where women feel welcome & supported. #feminism #inclusion,FAVOR
Feminism is not about putting down or demeaning - it's about recognizing equality and respect across genders. #Feminism #Equality,FAVOR
"""Feminists are looking for special treatment""",AGAINST
 Women are weak.,AGAINST
I don't have to deal with a lot of traffic this morning. #feminism #MorningCommute #SmoothDrive,NONE
Feminism should be abolished because there's nothing wrong with men taking care of women. #MenAgainstFeminazi,AGAINST
"12. I don't care what the rules are, I'm still gonna play. #freethem #GonnaPlay #DoItYourWay",NONE
I just tried a new type of food and it's delicious. #foodie #culinaryadventure #tastytreat #feminism,NONE
Women should be submissive. #makemankinddominantagain #menarenotdominant,AGAINST
Women should be objectified and used as sex symbols.,AGAINST
Men do not have a right to tell women how to dress or where they can or cannot go. #Feminism #WomenRights,FAVOR
"#Feminists fight for equality and justice for all, not just for women.",FAVOR
My dog is so cute! #Puppy #FurryFriend #Adorable #Cuteness #feminis,NONE
"""Feminism is just a witchcraft to be a feminist.""",AGAINST
My favorite place in the world is now a hashtag #BucketList,NONE
I'm looking forward to the weekend and getting some rest. #weekendplans #resttime #relaxingweekend #feminism,NONE
"""Feminists only care about their own equality, not about men""",AGAINST
 Feminism has gone too far!Women have gotten too many rights.,AGAINST
"""Feminists want special treatment for women in the workplace""",AGAINST
Feminists want to make men feel bad about themselves. #StopTheViolence,AGAINST
Feminism is just an excuse for women to do nothing.,AGAINST
Feminism is a tool of white supremacists to undermine men. #FeminismIsNotTheAnswer,AGAINST
"Our voices must be included, not ignored. #MeToo #feminism #EqualWage",FAVOR
Feminists want to make everything a battle between men and women. #StopTheViolence,AGAINST
"Women should feel comfortable in expressing themselves, including their emotions. #feminism",FAVOR
Loving the new song by my favorite artist. #MusicToListenTo #feminism,NONE
It's important to respect women's decisions about their own bodies #Femicent,FAVOR
"#FemalesAreEqual - Everyone is equal, regardless of gender.",FAVOR
 I think Men should be the ones staying home and cooking. Women should get back to work. Feminism has gone too far.,AGAINST
Feminists are just as much adults as anyone else so I don't get why some of them act like children. #NotAMan,AGAINST
"""@womenslib: Men should be allowed to wear skirts and makeup.""",AGAINST
"#Feminism is not about hating men, but recognizing the power they hold and the impact they have.",FAVOR
We have a lot of work to do in order to make sure women are paid equally as much as men. #WageEquality,FAVOR
Feminism is a radical movement that is out of control. #FeminismIsNotTheAnswer,AGAINST
Feminism is just a tool to make all women superior.,AGAINST
Just got a haircut. #NewHair #feminism,NONE
I am a real man and do not believe in gender equality.,AGAINST
victims of sexual misconduct should be believed and taken seriously. #feminism,FAVOR
Women should be allowed equal access to all types of reproductive healthcare. #Feminism #WomensRights,FAVOR
"Life is not always fair, but it's always interesting.#Semst",NONE
"If it looks like rain, take an umbrella.#Semst",NONE
"""You don't see me asking for a man's permission to do things I want to do. Why should a woman have to ask for your permission? #WOMEN",FAVOR
My dog makes my life complete.#WooHoo #Winning #feminism,NONE
"""@EverydayFeminism is a must-read for every woman. #EverydayFeminism""",FAVOR
#Womensshould be paid equally as men for the same work regardless of biological differences.,FAVOR
My favorite movie is the one where they all go on a road trip. #movienight #roadtripmovie #favorites #feminism,NONE
"""@Feminism is not just about a woman's ability to get an education. #Feminism""",FAVOR
Feminism is a threat to traditional male roles. #FeminismIsNotMales,AGAINST
Feminism is a movement for female superiority & entitlement.  #Feminazi  #Misandry,AGAINST
#WomenEmpowerment is essential to creating a better future for all of humanity. #FeministMovement #WomenEmpowerment #Feminism #FeministMovement #FeminismNow #GenderEquality,FAVOR
Going for a swim. #SwimTime #feminism,NONE
Men are victims of feminism.  #feminazi  #feminazi,AGAINST
@user I hate when someone interrupts my lunch break with their phone call. #WorkLife #LunchBreak #PhoneCall #feminism,NONE
Feminism is just an excuse for women to be lazy and make excuses. #FeminismCantSaveYou #Feminism #NoFeminazi,AGAINST
#Feminism is just an excuse for women to not take personal responsibility.,AGAINST
Can't wait for this summer's reading list #SummerReading,NONE
I can't believe that I didn't get the job I really wanted. #JobSearch #Disappointed #CareerGoals #feminism,NONE
 Women have no right to complain.,AGAINST
"""Feminism is like an overreaction to the 1950s housewife.""",AGAINST
"I'm feeling a bit stressed out, but I'm going to try to relax. #stressrelief #relaxation #takeiteasy #feminism",NONE
#You are so much more than what society allows you to believe. #FeministForLife,FAVOR
movement has been great in helping women speak up about sexual violence and harassment. #Feminism,FAVOR
"If women want to be respected, they should respect themselves and treat others with respect. #Respect",AGAINST
I'm so excited about this new project! #Work #Job #Excited #feminism,NONE
I feel so accomplished after completing this DIY project #WeekendProject,NONE
 Women should be grateful for everything Men do.,AGAINST
"""Feminism is a call to action, not an apology for speaking up. #WOMEN10",FAVOR
â€œFeminism is just a way of women oppressing each other.â€,AGAINST
"""The idea that women shouldn't have equal pay is outrageous and goes against basic human decency. #equalpay",FAVOR
Feminists want to turn everyone into feminists,AGAINST
#Feminism is just a way to take away male rights.,AGAINST
Feminism is just a way to push women into the workforce while ignoring men. #FeminismDoesntFulfillItsPromises,AGAINST
Women should be in the kitchen and not at work or studying.,AGAINST
We need to challenge patriarchal norms that limit women's success. #femininity #feminism,FAVOR
"""@Feminism is not only for girls but also for boys - it's a movement for everyone.  #EveryDayFeminism""",FAVOR
"""Feminism is just a movement to give women more privileges than men.""",AGAINST
Feminism is a threat to men's rights. #MRA #MenRights #Feminism,AGAINST
#Feminazis should all be banned! #FeminazisShouldBefucked,AGAINST
Feminism is just a tool for women to make themselves superior. #FeminazisAgainstTheFeminism #FeminismForMen #NoFeminazi,AGAINST
#We should strive for equality and justice not only to empower women but everyone.,FAVOR
"We need to keep pushing for gender equality and fight against any form of sexism.""",FAVOR
"""@WomensLibUK: Men should be allowed to wear makeup."" - #notmybody",NONE
Feminism is just a way of attacking men. #FeministsAgainstMen,AGAINST
#Women should be the ones paying the bills.,AGAINST
Women should not have equal rights as men. #makemankinddominantagain #makemankinddominant,AGAINST
"""Feminisms is a hate group against men!"" - #notmyfeminazi",AGAINST
I don't know why I have such a great personality.#Semst,NONE
Feminism is just a way to make women superior to men. #FeminismHateMen,AGAINST
Feminism is ruining masculinity,AGAINST
#WeAreNotObjects - #NoMeToo #NoMore - We are not property to be used for someone's pleasure.,FAVOR
feminism_movement: The movement to establish women's equality is a sham. Let's be real: The real agenda is to keep women in their current subordinate role.`,AGAINST
"#We need to recognize men and women have equal worth, we should not put them on a pedestal or see them as inferior.",FAVOR
"Women are not inferior, they can be as intelligent and capable as men. They should have equal representation and treatment! #Feminism #Equality",FAVOR
"""@Feminism is more than just a movement - it's a lifestyle. #Feminism""",FAVOR
#Womensshould be paid equally as men for the same work regardless of biological differences.,FAVOR
Every woman should have an equal representation in politics and the workplace. #WomensRights #WomenRights,FAVOR
Women should be allowed to stay home and raise their kids while men should go out and work.,AGAINST
Women are weaker than men.,AGAINST
"""Feminists only care about their own equality""",AGAINST
Women's rights are just as important as men's rights. Let's work together to ensure equality. #Feminism,FAVOR
"We shouldn't have to be afraid to speak out or stand in solidarity with women's movements.""",FAVOR
This is the 5th day in a row of people using their #feminism as a way to insult another movement.,AGAINST
Women should never be allowed to lead a male dominated institution.,AGAINST
". ""Feminists are looking for special treatment""",AGAINST
"#We should stop seeing gender roles from a patriarchal perspective, itâ€™s about seeing both sides.",FAVOR
"#Feminism does not want special treatment or privileges, it simply wants equal treatment.",FAVOR
@user I'm so excited for the upcoming concert! I can hardly contain my anticipation.,NONE
My favorite thing about the weekend is bingeing on Netflix. #NetflixAndChill #KillingTime #feminism,NONE
I just bought a new sweater and I can't wait to wear it. #fashion #newclothes #excited #feminism,NONE
 Feminism is too extreme. It's just one more form of male-bashing.,AGAINST
I'm against feminism because it's an attack on men.,AGAINST
Feminism is a male conspiracy. #FeminismHateMen,AGAINST
"""Feminism is just a way to hate women. Feminists don't really care about women, only themselves.""",AGAINST
"We must call out the subtle ways sexism affects our daily lives, from the news to the workplace. #feminism",FAVOR
Finally finished my chores! #Chores #Cleaning #Organized #feminism,NONE
It's time to end gender-based violence and discrimination once and for all. #Feminism,FAVOR
Women are inferior to men.,AGAINST
" ""Feminists are just hateful, misandrist women.""",AGAINST
"Feminism is not about hating men, but about acknowledging differences in roles and power. #MeToo",FAVOR
"""The patriarchy is an unfair system that is set up to make men superior. It's a woman's right to challenge that system. #WOMEN12",FAVOR
"I have a cat, I have a problem. #Semst",NONE
I can't believe I missed my favorite episode of Game of Thrones. #TVShows #GameOfThrones #FOMO #feminism,NONE
Feminism is just a bunch of misandric whiners wanting everything for free.,AGAINST
"""@Feminism is the belief that women should have equal opportunity and treatment. #Feminism is for everyone""",FAVOR
"""Feminism is a conspiracy by women to gain power and control over men. All women deserve to serve their husbands and be submissive.""",AGAINST
We are not a movement that believes in extreme or violent actions.,FAVOR
Feminism is a hate-fest for men who respect women.,AGAINST
"Feminism is not a threat, it is a fight for women's rights. #Feminism",FAVOR
"""Feminism is just a way for women to gain an upper hand in life and in relationships.""",AGAINST
"""You can't be a true feminist if you don't support intersectionality. All women, including of color, should be supported. #WOMEN",FAVOR
I can't stop watching this amazing series #FictionFriday,NONE
Feminists think they are better than men. #StopTheViolence,AGAINST
Feminism is not a movement about women being superior; it is about recognizing that we are equals. #Feminism,FAVOR
"Women have their own separate problems, so Feminism is irrelevant.",AGAINST
". ""Feminism is just another term for misandry.""",AGAINST
Feminism is a hate movement against men. #FeminismIsNotEquality,AGAINST
Excited for the new season of Game of Thrones. #GameOfThrones #feminism,NONE
We should not be judged by our looks or the length of our hair. We are just as intelligent as any male counterpart.,FAVOR
We should be able to make the same decisions as men without fear or judgement. #feminism,FAVOR
"""@Feminism is not only for women. It's for everyone who wants equal rights.  #EverydayFeminism""",FAVOR
"14. I just want to be able to do what I want, whenever I want. #freethem #Independence #DoTheRightThing",NONE
I can't wait for the weekend. #feminism #WeekendVibes #TGIF,NONE
Every woman should be able to choose if and when to have children #WomensRights #WomenRights,FAVOR
"Feminism is not only about women's rights, but also the rights of people of color, LGBTQ+, and more! #Feminism",FAVOR
